filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/root/code/small_dataset/tx_origin/TAMC.sol,TAMC.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1102,1689508331.1948411,918.2970395088196,1,{Dependence_on_tx_origin_SWC_115},{},{},{}
/root/code/small_dataset/tx_origin/mycontract.sol,mycontract.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1102,1689505344.5478613,24.76239776611328,1,{Dependence_on_tx_origin_SWC_115},{},{},{}
/root/code/small_dataset/tx_origin/phishable.sol,phishable.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1102,1689508765.8913329,20.456679105758667,1,"{Dependence_on_tx_origin_SWC_115,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.sol,0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689547325.6987777,106.10974788665771,1,"{Dependence_on_tx_origin_SWC_115,External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689599183.157555,15.918133974075317,1,"{External_Call_To_User_Supplied_Address_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689599199.0762959,1161.2153401374817,1,"{Dependence_on_predictable_environment_variable_SWC_120,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101,State_access_after_external_call_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689600230.4372892,54.797547817230225,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x39cfd754c85023648bf003bea2dd498c5612abfa.sol,0x39cfd754c85023648bf003bea2dd498c5612abfa.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689547548.7583756,252.60734486579895,1,"{External_Call_To_User_Supplied_Address_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689533022.9242105,272.58737540245056,1,"{External_Call_To_User_Supplied_Address_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689575452.191236,515.8589260578156,1,"{External_Call_To_User_Supplied_Address_SWC_107,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689587320.5938451,448.5991268157959,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/0x4051334adc52057aca763453820cb0e045076ef3.sol,0x4051334adc52057aca763453820cb0e045076ef3.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689571444.199074,33.19927501678467,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689600285.2354689,14.23935317993164,0,{},{},{},{}
/root/code/small_dataset/unchecked_send/0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689572869.0293663,108.55650687217712,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x524960d55174d912768678d8c606b4d50b79d7b1.sol,0x524960d55174d912768678d8c606b4d50b79d7b1.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689598872.837368,29.506911754608154,1,"{Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689534282.6257164,34.034223318099976,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689550980.9166808,507.26069808006287,1,"{External_Call_To_User_Supplied_Address_SWC_107,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689561608.1392198,202.077876329422,1,"{External_Call_To_User_Supplied_Address_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689549602.8880556,337.73974537849426,1,"{External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101,State_access_after_external_call_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x663e4229142a27f00bafb5d087e1e730648314c3.sol,0x663e4229142a27f00bafb5d087e1e730648314c3.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689530017.9903352,1210.7316410541534,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689581612.6994064,431.8630051612854,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689541847.337225,458.9494526386261,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689594578.5848882,464.31942081451416,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689589882.5272563,110.05221009254456,1,"{Dependence_on_tx_origin_SWC_115,External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689546340.2325153,425.454336643219,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689570336.6234982,1123.6416246891022,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689580996.290674,609.5800018310547,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101,State_access_after_external_call_SWC_107}",{},{},{}
/root/code/small_dataset/unchecked_send/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689545819.5711255,265.31149339675903,1,"{External_Call_To_User_Supplied_Address_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689579176.619187,1210.7034211158752,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689546767.7086325,778.6207113265991,1,"{Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689566853.5555377,69.52945971488953,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689555512.4060998,47.403581380844116,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689581688.3870583,1015.1279356479645,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689573075.7569184,1210.6059279441833,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689591186.081173,44.243550062179565,1,"{External_Call_To_User_Supplied_Address_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689554399.2824101,142.61243724822998,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689578403.7198694,51.31603670120239,1,"{External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0xbaa3de6504690efb064420d89e871c27065cdd52.sol,0xbaa3de6504690efb064420d89e871c27065cdd52.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689553235.4874136,1210.639982700348,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689542843.7026997,1210.6152024269104,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689529506.9523685,468.65609431266785,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689588990.705081,33.04313540458679,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689552416.1138287,439.04140305519104,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689559040.206318,1009.4898383617401,1,"{Dependence_on_predictable_environment_variable_SWC_120,External_Call_To_User_Supplied_Address_SWC_107}",{},{},{}
/root/code/small_dataset/unchecked_send/0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689575335.0084686,462.4693248271942,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689580271.9899049,474.1194112300873,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689567632.4295707,41.580636501312256,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0xec329ffc97d75fe03428ae155fc7793431487f63.sol,0xec329ffc97d75fe03428ae155fc7793431487f63.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689537897.0316064,658.3973340988159,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0xf2570186500a46986f3139f65afedc2afe4f445d.sol,0xf2570186500a46986f3139f65afedc2afe4f445d.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689570638.970584,23.178866386413574,1,"{Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0xf29ebe930a539a60279ace72c707cba851a57707.sol,0xf29ebe930a539a60279ace72c707cba851a57707.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689529975.6092749,42.380231857299805,1,"{Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
/root/code/small_dataset/unchecked_send/0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689534317.5525708,430.0758407115936,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/buggy_1.sol,buggy_1.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689589598.7333791,1022.8893513679504,0,{},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_10.sol,buggy_10.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689557104.6235511,978.9871039390564,1,{Exception_State_SWC_110},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_11.sol,buggy_11.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689562039.4364345,1210.7758708000183,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/buggy_12.sol,buggy_12.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689541633.0982714,1210.6038551330566,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/buggy_13.sol,buggy_13.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689561047.1259327,991.0081970691681,0,{},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_14.sol,buggy_14.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689589215.5784452,1210.6109826564789,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/buggy_15.sol,buggy_15.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689521456.6421337,989.6302540302277,0,{},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_16.sol,buggy_16.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689522662.9919853,1194.8618330955505,1,"{External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/buggy_17.sol,buggy_17.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689545928.7382116,1210.6507897377014,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/buggy_18.sol,buggy_18.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689574377.7079442,1133.2693874835968,1,"{External_Call_To_User_Supplied_Address_SWC_107,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/buggy_19.sol,buggy_19.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689566923.0856657,1110.8903329372406,1,{Unprotected_Ether_Withdrawal_SWC_105},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_2.sol,buggy_2.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689544844.5735693,997.6720275878906,0,{},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_20.sol,buggy_20.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689591570.3155193,1210.600988149643,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/buggy_21.sol,buggy_21.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689599245.5734885,983.005250453949,0,{},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_22.sol,buggy_22.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689586812.3116803,1210.6383616924286,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/buggy_23.sol,buggy_23.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689538186.9986827,1210.587126493454,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/buggy_24.sol,buggy_24.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689551044.9044886,978.6912715435028,1,{Integer_Arithmetic_Bugs_SWC_101},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_25.sol,buggy_25.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689527319.5869603,1020.7712819576263,1,{Exception_State_SWC_110},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_26.sol,buggy_26.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689560594.9342525,1009.8366408348083,0,{},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_27.sol,buggy_27.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689588023.8777666,1190.1351690292358,1,"{Exception_State_SWC_110,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/buggy_28.sol,buggy_28.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689588618.3941643,977.5907864570618,1,"{Exception_State_SWC_110,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/buggy_29.sol,buggy_29.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689531248.368195,990.700122833252,0,{},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_3.sol,buggy_3.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689579485.2235534,999.4243638515472,0,{},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_30.sol,buggy_30.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689571425.3787494,48.53386640548706,0,{},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_31.sol,buggy_31.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689598199.0179644,984.1389360427856,0,{},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_32.sol,buggy_32.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689569075.5127337,1210.6035821437836,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/buggy_33.sol,buggy_33.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689561694.9302976,35.07243514060974,0,{},{},"{""Traceback (most recent call last):
  File \""/usr/lib/python3/dist-packages/urllib3/connectionpool""}",{}
/root/code/small_dataset/unchecked_send/buggy_34.sol,buggy_34.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689524980.8052273,1210.651596069336,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/buggy_35.sol,buggy_35.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689561248.335797,1210.6799330711365,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/buggy_36.sol,buggy_36.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689527529.2195988,1210.5925931930542,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/buggy_37.sol,buggy_37.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689587770.5677757,1210.671086549759,,{},{},{},{DOCKER_TIMEOUT}
/root/code/small_dataset/unchecked_send/buggy_38.sol,buggy_38.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689535727.7531514,976.0835573673248,1,"{Exception_State_SWC_110,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/root/code/small_dataset/unchecked_send/buggy_39.sol,buggy_39.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689567674.010882,991.9910995960236,1,{Unprotected_Ether_Withdrawal_SWC_105},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_4.sol,buggy_4.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689555319.9350564,993.3223683834076,1,{Unprotected_Ether_Withdrawal_SWC_105},{},{},{}
/root/code/small_dataset/unchecked_send/buggy_40.sol,buggy_40.sol,mythril-0.23.15,solidity,2023/01/20,20230716_1530,1689592858.3828204,1210.5913982391357,,{},{},{},{DOCKER_TIMEOUT}
